정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7111066300,2972,정대2리(마내미골)종점,Jeongdae2-ri(Manaemigol),대구광역시,달성군,가창면,128.5508467,35.73314167,1,가창2
7111067700,21174,녹동서원건너,Nokdong-Seowon,대구광역시,달성군,가창면,128.646725,35.72290667,1,가창2
7111070500,3915,우록리(자양마을)건너,Urok-ri,대구광역시,달성군,가창면,128.6502467,35.724055,1,가창2
7111070600,21172,우록리(부곡장식당)건너,Urok-ri,대구광역시,달성군,가창면,128.65601,35.726495,1,가창2
7111071600,3949,정대리(대구미술광장건너),jeongdae-ri,대구광역시,달성군,가창면,128.5670895,35.75537908,1,가창2
7111076800,4110,삼산리(범동교)건너,Samsan-ri,대구광역시,달성군,가창면,128.6599767,35.73355167,1,가창2
7111079100,4206,정대2리(큰바위숲)앞,Jeongdae2-ri(Keunbawisup),대구광역시,달성군,가창면,128.55568,35.74198333,1,가창2
7111079101,4205,정대2리(큰바위숲)건너,Jeongdae2-ri(Keunbawisup),대구광역시,달성군,가창면,128.5558017,35.74228333,1,가창2
7111081300,4243,가창초등학교건너2,Gachang Elementary School,대구광역시,달성군,가창면,128.64795,35.76978833,3,304+405+가창2
7111081700,8228,삼산리(세왕교통2),Samsan-ri,대구광역시,달성군,가창면,128.6609133,35.73429,2,304+405
7111081701,8227,삼산리(세왕교통1),Samsan-ri,대구광역시,달성군,가창면,128.66098,35.73424333,2,304+405
7111082000,21171,우록리(숲속전원마을)앞,Urok-ri,대구광역시,달성군,가창면,128.657145,35.72787833,1,가창2
7111082100,4241,우록리(숲속전원마을)건너,Urok-ri,대구광역시,달성군,가창면,128.6572567,35.72834667,1,가창2
7111082700,9327,상원리(마을회관)2,Sangwon-ri,대구광역시,달성군,가창면,128.662165,35.7785,1,가창2
7111082800,9328,상원리(전평못식당)2,Sangwon-ri,대구광역시,달성군,가창면,128.65738,35.77389833,1,가창2
7111082900,9329,단산리입구2,Dansan-ri,대구광역시,달성군,가창면,128.653405,35.771535,1,가창2
7111084200,22005,행정교,Haengjeonggyo(Bridge),대구광역시,달성군,가창면,128.6399767,35.78781,1,가창2
7111084300,22006,냉천리3,Naengcheon-ri,대구광역시,달성군,가창면,128.64504,35.78275167,1,가창2
7111084500,22014,단산리(송하빌라)1,Dansan-ri,대구광역시,달성군,가창면,128.6592633,35.76802333,1,가창2
7111084600,22013,단산리(송하빌라)2,Dansan-ri,대구광역시,달성군,가창면,128.6592867,35.76794333,1,가창2
7111084900,22021,오2리(음지머구건너),O 2-r,대구광역시,달성군,가창면,128.6009617,35.78989,1,가창2
7111084901,22022,오리(양지마을앞),O-ri,대구광역시,달성군,가창면,128.5941883,35.78793,1,가창2
7111022600,2664,오설리,Oseol-ri,대구광역시,달성군,구지면,128.364737,35.678228,1,달성3
7111024600,2403,도동서원,Dodong-Seowon,대구광역시,달성군,구지면,128.3721701,35.70186892,1,달성3
7111025400,2583,내리1,Nae-ri,대구광역시,달성군,구지면,128.40608,35.64013833,1,달성7
7111025500,5479,목단1리마을회관건너,Mokdan1-ri Maeul Center,대구광역시,달성군,구지면,128.4191083,35.62312,1,달성7
7111025600,2612,수리리,Suri-ri,대구광역시,달성군,구지면,128.3963604,35.66501292,1,달성3
7111025700,2613,징리보건소,Jing-ri Community Health Center,대구광역시,달성군,구지면,128.3821042,35.6688517,1,달성3
7111025800,2640,고봉리,Gobong-ri,대구광역시,달성군,구지면,128.4378555,35.6497365,2,달성3+달성7
7111025900,2684,평촌리,Pyeongchon-ri,대구광역시,달성군,구지면,128.4581768,35.6436559,1,달성7
7111027300,21614,도동,Do-dong,대구광역시,달성군,구지면,128.3581652,35.68556837,1,달성3
7111037700,2581,평촌1리,Pyeongchon 1-ri,대구광역시,달성군,구지면,128.449117,35.645422,1,달성7
7111038300,2582,목단1리2,Mokdan 1-ri,대구광역시,달성군,구지면,128.4193141,35.62498228,1,달성7
7111038900,5825,유산리,Yusan-ri,대구광역시,달성군,구지면,128.4293413,35.62363517,1,달성7
7111039000,4848,예현2리마을회관,Yehyeon 2-ri Maeul Center,대구광역시,달성군,구지면,128.4396683,35.63617167,1,달성7
7111041200,3536,구지면사무소건너,Guji Town Office,대구광역시,달성군,구지면,128.4134617,35.65931167,4,600+급행8+달성3+달성7
7111041300,21235,구지면사무소앞,Guji Town Office,대구광역시,달성군,구지면,128.413266,35.65897197,4,600+급행8+달성3+달성7
7111041400,3843,내리2,Nae-ri,대구광역시,달성군,구지면,128.4058983,35.640095,1,달성7
7111042700,4056,응암1리1,Eungam 1-ri,대구광역시,달성군,구지면,128.4255017,35.65472,2,달성3+달성7
7111042800,21003,응암1리2,Eungam 1-ri,대구광역시,달성군,구지면,128.42549,35.654835,2,달성3+달성7
7111044100,21620,국가산단반도유보라1차,Gukgasandan  bandoyubora  1-cha  Apts,대구광역시,달성군,구지면,128.42146,35.65704667,3,급행8+달성3+달성7
7111044200,21004,국가산단반도유보라2차,Gukgasandan  bandoyubora  2-cha  Apts,대구광역시,달성군,구지면,128.4215583,35.65715,3,급행8+달성3+달성7
7111051200,1895,신세월입구1,Sinsewol,대구광역시,달성군,구지면,128.40303,35.61731167,1,달성7
7111051700,1978,목단2리2,Mokdan 2-ri,대구광역시,달성군,구지면,128.409885,35.618055,1,달성7
7111056300,2554,사창마을앞,Sachang Maeul,대구광역시,달성군,구지면,128.4451033,35.64692333,1,달성7
7111056400,21247,사창마을건너,Sachang Maeul,대구광역시,달성군,구지면,128.4453067,35.646905,1,달성7
7111057000,21242,근린공원축구장건너,Neighborhood Park Football Field,대구광역시,달성군,구지면,128.4188285,35.63972447,2,600+급행8
7111057600,21240,달성화성파크드림앞,Dalseong Hwaseong Parkdream,대구광역시,달성군,구지면,128.4173017,35.65500667,3,600+급행8+달성7
7111057800,21243,근린공원축구장앞,Neighborhood Park Football Field,대구광역시,달성군,구지면,128.4179067,35.64095167,2,600+달성7
7111058000,3094,한국클래드텍앞,Industry Korea Clad Tech,대구광역시,달성군,구지면,128.4197317,35.63614333,1,600
7111058100,21233,한국클래드텍건너,Industry Korea Clad Tech,대구광역시,달성군,구지면,128.4198683,35.63623167,1,600
7111058300,3092,(주)영화건너,Industry Young Hwa,대구광역시,달성군,구지면,128.4233033,35.63367167,1,600
7111058400,3089,신성중공업앞,New Star Heavy Industry,대구광역시,달성군,구지면,128.42778,35.63382333,1,600
7111058600,3088,서영기공앞,Seo Young Machinery,대구광역시,달성군,구지면,128.4298333,35.63723167,1,600
7111058700,21234,서영기공건너,Seo Young Machinery,대구광역시,달성군,구지면,128.4296637,35.63772548,1,600
7111058800,3086,현대메카닉스앞,Hyundai Mechanics,대구광역시,달성군,구지면,128.4254267,35.63999,1,600
7111058900,3083,현대메카닉스건너,Hyundai Mechanics,대구광역시,달성군,구지면,128.4258383,35.639745,1,600
7111059000,3081,달성2차산업단지출장소건너,Dalseong 2nd Industrial Complex Branch Office,대구광역시,달성군,구지면,128.4218117,35.63970167,1,600
7111059100,21232,(주)영화앞,Industry Young Hwa,대구광역시,달성군,구지면,128.4231833,35.633795,1,600
7111059200,3090,신성중공업건너,New Star Heavy Industry,대구광역시,달성군,구지면,128.4280367,35.63370167,1,600
7111059400,3082,달성2차산업단지출장소앞,Dalseong 2nd Industrial Complex Branch Office,대구광역시,달성군,구지면,128.421765,35.63996,1,600
7111059500,21002,과학마을청아람앞,Gwahak Maeul Chungahram,대구광역시,달성군,구지면,128.41765,35.655025,3,600+급행8+달성7
7111060000,21241,국가물산업클러스터건너,Korea Water Cluster,대구광역시,달성군,구지면,128.4174883,35.64680667,3,600+급행8+달성7
7111060100,21244,국가물산업클러스터앞,Korea Water Cluster,대구광역시,달성군,구지면,128.4178033,35.64676,3,600+급행8+달성7
7111067800,2843,대암2리1,Daeam 2-ri,대구광역시,달성군,구지면,128.3925317,35.61774833,1,달성7
7111072300,3961,창리1,Chang ri,대구광역시,달성군,구지면,128.4178481,35.66474007,2,600+달성3
7111072400,3962,창리2,Chang ri,대구광역시,달성군,구지면,128.4182522,35.66498892,2,600+달성3
7111073800,3992,고봉리2,Gobongri2,대구광역시,달성군,구지면,128.4378259,35.64965373,2,달성3+달성7
7111073900,3991,창2리2,Chang 2ri2,대구광역시,달성군,구지면,128.4088393,35.65887618,1,달성3
7111074100,3990,창2리1,Chang 2ri1,대구광역시,달성군,구지면,128.4087867,35.65882213,1,달성3
7111076600,4101,대구환경공단달성사업소앞,Daegu Environmental Corporation,대구광역시,달성군,구지면,128.4162983,35.63993667,1,달성7
7111076700,4102,대구환경공단달성사업소건너,Daegu Environmental Corporation,대구광역시,달성군,구지면,128.416755,35.63969,1,달성7
7111077400,21005,구지중학교앞,Guji Middle School,대구광역시,달성군,구지면,128.4176067,35.65982667,2,600+달성3
7111077500,21239,구지중학교건너,Guji Middle School,대구광역시,달성군,구지면,128.4172167,35.66035833,2,600+달성3
7111079400,21238,국가산단반도유보라3차건너,Gukgasandan  bandoyubora  3-cha  Apts,대구광역시,달성군,구지면,128.4098267,35.66272167,1,급행8
7111079500,21237,국가산단반도유보라3차앞,Gukgasandan  bandoyubora  3-cha  Apts,대구광역시,달성군,구지면,128.409715,35.662525,1,급행8
7111081500,21001,노사평화의전당앞,Labor and Management Harmony Hall,대구광역시,달성군,구지면,128.4177667,35.65123,2,600+달성7
7111081600,8224,노사평화의전당건너,Labor and Management Harmony Hall,대구광역시,달성군,구지면,128.4174333,35.65125,2,600+달성7
7111083000,9332,대암내길1,Daeamnae-gil,대구광역시,달성군,구지면,128.4046517,35.63383,1,달성7
7111083100,9351,대암내길2,Daeamnae-gil,대구광역시,달성군,구지면,128.4047433,35.63315,1,달성7
7111083200,9352,대암1리1,Daeam 1-ri,대구광역시,달성군,구지면,128.39879,35.624565,1,달성7
7111083300,9353,대암1리2,Daeam 1-ri,대구광역시,달성군,구지면,128.39877,35.62466,1,달성7
7111083400,9354,대암2리2,Daeam 2-ri,대구광역시,달성군,구지면,128.3926933,35.61764,1,달성7
7111083500,9355,신세월입구2,Sinsewol,대구광역시,달성군,구지면,128.4031433,35.61726,1,달성7
7111083600,9356,목단2리1,Mokdan 2-ri,대구광역시,달성군,구지면,128.4098967,35.61812,1,달성7
7111083700,9357,목단1리마을회관앞,Mokdan1-ri Maeul Center,대구광역시,달성군,구지면,128.4190633,35.62303667,1,달성7
7111083800,9359,목단1리1,Mokdan1-ri,대구광역시,달성군,구지면,128.4192083,35.62518333,1,달성7
7111084700,22012,기업은행국가산단지점건너,IBK Gukgasandan Branch,대구광역시,달성군,구지면,128.419635,35.64053167,2,600+급행8
7111005700,9051,옥포농협강림지점건너,Okpo Nonghyup Gangnim Branch,대구광역시,달성군,논공읍,128.4301715,35.7790615,4,600+623+655+달성2
7111005900,2409,논공읍사무소건너2,Nongong Town Office,대구광역시,달성군,논공읍,128.4198597,35.77346178,2,600+655
7111006000,21256,달성예비군훈련장앞,Dalseong Reserve Forces Training Center,대구광역시,달성군,논공읍,128.4167876,35.77188407,2,600+655
7111006100,1820,달성예비군훈련장건너,Dalseong Reserve Forces Training Center,대구광역시,달성군,논공읍,128.4168111,35.77208902,3,600+655+달성6
7111006200,21254,삼리리1(논공),Samri-ri,대구광역시,달성군,논공읍,128.4067556,35.76630023,2,600+655
7111006300,20984,삼리리2(논공),Samri-ri,대구광역시,달성군,논공읍,128.4066176,35.7664236,3,600+655+달성6
7111006400,21253,위천1리앞,Wicheon 1-ri,대구광역시,달성군,논공읍,128.4009815,35.76191938,2,600+655
7111006500,20985,위천1리건너,Wicheon 1-ri,대구광역시,달성군,논공읍,128.4008085,35.7620144,3,600+655+달성6
7111006600,2675,상리공단,Sangni Gongdan,대구광역시,달성군,논공읍,128.4109964,35.7442661,3,600+655+급행4
7111006700,1824,상리공단건너,Sangni Gongdan,대구광역시,달성군,논공읍,128.4100397,35.74465595,4,600+655+급행4+달성6
7111006800,2401,달성보앞,Dalseong barrage,대구광역시,달성군,논공읍,128.4199696,35.73748707,3,600+655+달성6
7111007300,1829,북동초등학교앞,Bukdong Elementary School,대구광역시,달성군,논공읍,128.4392626,35.72761668,2,600+655
7111007400,2608,북동초등학교건너,Bukdong Elementary School,대구광역시,달성군,논공읍,128.4387029,35.72729948,3,600+655+달성6
7111007500,2668,성원아파트앞,Seongwon Apts,대구광역시,달성군,논공읍,128.4481492,35.72993188,2,600+655
7111007600,2669,성원아파트건너,Seongwon Apts,대구광역시,달성군,논공읍,128.4482941,35.72979375,3,600+655+달성6
7111007700,1839,대동금속건너,Daedong Metal,대구광역시,달성군,논공읍,128.45574,35.73605827,2,600+655
7111007800,1840,대동금속앞,Daedong Metal,대구광역시,달성군,논공읍,128.4559481,35.7359981,3,600+655+달성6
7111007900,1838,평화씨엠비앞,Pyeonghwa CMB,대구광역시,달성군,논공읍,128.4642901,35.74063153,3,600+655+달성6
7111008000,1837,평화씨엠비건너,Pyeonghwa CMB,대구광역시,달성군,논공읍,128.4645437,35.74085777,2,600+655
7111008100,9293,달성군민운동장앞,Dalseong Stadium,대구광역시,달성군,논공읍,128.4521517,35.72920795,3,600+655+급행4
7111008200,2671,달성군민운동장건너,Dalseong Stadium,대구광역시,달성군,논공읍,128.4523137,35.72908607,3,600+655+급행4
7111008300,2670,평광3차아파트,Pyeonggwang 3-cha Apts,대구광역시,달성군,논공읍,128.4474482,35.72698122,2,600+655
7111008400,1842,평광3차아파트건너,Pyeonggwang 3-cha Apts,대구광역시,달성군,논공읍,128.4475648,35.72683798,2,600+655
7111008500,1844,달성산업단지건너,Dalseong Industrial Complex,대구광역시,달성군,논공읍,128.461775,35.72980347,2,600+655
7111008600,2405,관리공단,Management Office,대구광역시,달성군,논공읍,128.4608617,35.72916302,2,600+655
7111008700,1845,대동공업,Daedong Industrial Co Ltd,대구광역시,달성군,논공읍,128.4568855,35.72628383,2,600+655
7111008800,2404,유신섬유네거리2,Yusin Textile (4) Junction,대구광역시,달성군,논공읍,128.467525,35.73246187,2,600+655
7111012200,21257,논공읍사무소건너1,Nongong Town Office,대구광역시,달성군,논공읍,128.4215133,35.77436153,3,600+655+급행4
7111012300,20982,논공읍사무소,Nongong Town Office,대구광역시,달성군,논공읍,128.4201783,35.77384167,4,600+655+급행4+달성6
7111012500,20983,삼리1리1,Samri 1-ri,대구광역시,달성군,논공읍,128.4105231,35.76894933,3,600+655+달성6
7111012600,20981,금포초등학교건너,Geumpo Elementary School,대구광역시,달성군,논공읍,128.4238306,35.7757545,5,600+623+655+달성2+달성6
7111012700,21258,금포초등학교,Geumpo Elementary School,대구광역시,달성군,논공읍,128.4242812,35.77578522,4,600+623+655+달성2
7111012800,1827,논공삼거리2,Nongong (3) Junction,대구광역시,달성군,논공읍,128.4356477,35.72656743,3,600+655+달성6
7111012900,2609,북리1,Buk-ri,대구광역시,달성군,논공읍,128.4444021,35.72867397,4,600+655+급행4+달성6
7111013000,9044,북리2,Buk-ri,대구광역시,달성군,논공읍,128.4438511,35.72872023,3,600+655+급행4
